# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = stan_model_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 0 (Default)
# data
#   file = .input.data.R
# init = 2 (Default)
# random
#   seed = 1460203626
# output
#   file = stan_out_variational.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,alpha,delta,dx,t.1,t.2,t.3,t.4,t.5,t.6,t.7,t.8,t.9,t.10,t.11,t.12,t.13,t.14,t.15,t.16,t.17,t.18,t.19,t.20,t.21,t.22,t.23,t.24,t.25,t.26,t.27,t.28,t.29,t.30,t.31,t.32,t.33,t.34,t.35,t.36,t.37,t.38,t.39,t.40,t.41,t.42,t.43,t.44,t.45,t.46,t.47,t.48,t.49,t.50,t.51,t.52,t.53,t.54,t.55,t.56,t.57,t.58,t.59,t.60,t.61,t.62,t.63,t.64,t.65,t.66,t.67,t.68,t.69,t.70,t.71,t.72,t.73,t.74,t.75,t.76,t.77,t.78,t.79,t.80,t.81,t.82,t.83,t.84,t.85,t.86,t.87,t.88,t.89,t.90,t.91,t.92,t.93,t.94,t.95,t.96,t.97,t.98,t.99,t.100
# Stepsize adaptation complete.
# eta = 1
0,1.00782,0.0658256,0.0586763,0.297804,0.442588,0.564861,0.654643,0.706972,0.722265,0.70544,0.664126,0.606581,0.54003,0.469938,0.400408,0.335421,0.280293,0.242613,0.232045,0.258793,0.331014,0.451894,0.617333,0.815054,1.02562,1.22526,1.3899,1.49947,1.54141,1.51264,1.41967,1.27692,1.10382,0.921525,0.74974,0.604393,0.496219,0.430302,0.40636,0.419529,0.461433,0.521378,0.587579,0.648353,0.693184,0.713571,0.703571,0.659985,0.582226,0.471977,0.332792,0.169809,-0.0103678,-0.199654,-0.388506,-0.566183,-0.721424,-0.843583,-0.92409,-0.957932,-0.9448,-0.889579,-0.802018,-0.695617,-0.585964,-0.488846,-0.418462,-0.385977,-0.398535,-0.458711,-0.564357,-0.708783,-0.881238,-1.06774,-1.25225,-1.41823,-1.55036,-1.63631,-1.66813,-1.64317,-1.56414,-1.43847,-1.27706,-1.09277,-0.89903,-0.708737,-0.533729,-0.384556,-0.270374,-0.198625,-0.174303,-0.198789,-0.268546,-0.374128,-0.500037,-0.625846,-0.728665,-0.786644,-0.782848,-0.7086,-0.56548,-0.365412,-0.128748
0,1.0349,0.0737876,0.050671,0.262879,0.434354,0.580417,0.683568,0.735209,0.737266,0.700668,0.641236,0.574486,0.511255,0.455717,0.406374,0.359481,0.313437,0.27229,0.246838,0.25266,0.305523,0.415628,0.58268,0.793603,1.02392,1.2426,1.4189,1.52917,1.56158,1.5175,1.40954,1.25742,1.08307,0.906686,0.74443,0.607831,0.504267,0.437705,0.409118,0.416422,0.454199,0.51364,0.583089,0.649298,0.699231,0.722,0.710438,0.661855,0.57778,0.462769,0.322768,0.163668,-0.00929988,-0.191084,-0.375532,-0.554085,-0.715375,-0.846319,-0.934638,-0.972023,-0.956755,-0.89478,-0.798814,-0.685836,-0.57389,-0.479232,-0.414502,-0.38811,-0.404475,-0.464597,-0.566461,-0.705073,-0.872229,-1.05633,-1.24264,-1.41426,-1.55395,-1.64654,-1.68137,-1.65431,-1.56847,-1.43355,-1.26383,-1.07544,-0.883661,-0.701082,-0.536998,-0.397963,-0.289061,-0.215114,-0.181111,-0.19138,-0.247509,-0.345623,-0.474057,-0.612674,-0.73471,-0.811296,-0.81776,-0.739983,-0.578789,-0.350801,-0.0853044
0,1.59438,0.0526782,0.0731986,0.311299,0.44001,0.550799,0.637521,0.695916,0.723834,0.721273,0.690292,0.634879,0.560812,0.475515,0.387864,0.307849,0.246003,0.21254,0.216224,0.263082,0.355162,0.489598,0.658238,0.848008,1.04209,1.22182,1.369,1.4684,1.50981,1.48959,1.41114,1.28442,1.12453,0.949578,0.778215,0.627253,0.509671,0.433295,0.400278,0.407367,0.44681,0.507709,0.577545,0.643667,0.694539,0.720668,0.715165,0.673991,0.595961,0.482601,0.337925,0.168172,-0.0184932,-0.212366,-0.402707,-0.578409,-0.728844,-0.844817,-0.919573,-0.949685,-0.935701,-0.882417,-0.798662,-0.696602,-0.590579,-0.495642,-0.425914,-0.393014,-0.404734,-0.464133,-0.569157,-0.712833,-0.884,-1.06847,-1.25048,-1.41429,-1.54563,-1.63306,-1.66888,-1.64969,-1.57661,-1.45496,-1.29386,-1.10534,-0.903509,-0.703411,-0.519937,-0.366614,-0.254435,-0.190752,-0.178369,-0.214943,-0.292842,-0.399572,-0.518808,-0.631994,-0.720367,-0.767149,-0.759631,-0.690815,-0.560363,-0.374698,-0.146218
0,1.4688,0.052165,0.0676309,0.302069,0.441093,0.55791,0.645784,0.70115,0.723616,0.715475,0.680949,0.62541,0.554835,0.475616,0.394685,0.319794,0.259652,0.223655,0.221036,0.259468,0.343353,0.47219,0.639508,0.832737,1.03425,1.22347,1.37978,1.48565,1.52932,1.50674,1.42206,1.28692,1.11849,0.936857,0.762036,0.611339,0.497341,0.426754,0.400242,0.413063,0.45631,0.518469,0.587022,0.649862,0.696374,0.718137,0.709251,0.666379,0.58863,0.477362,0.33602,0.170013,-0.0134041,-0.205292,-0.395363,-0.572552,-0.725855,-0.845394,-0.92359,-0.956256,-0.943419,-0.889686,-0.80405,-0.699116,-0.589824,-0.491835,-0.419786,-0.385643,-0.397345,-0.457905,-0.565055,-0.711465,-0.885507,-1.07247,-1.25611,-1.42028,-1.55059,-1.63577,-1.6686,-1.64647,-1.5713,-1.44912,-1.28934,-1.10378,-0.905731,-0.709119,-0.527614,-0.373859,-0.258607,-0.189792,-0.171533,-0.203224,-0.278896,-0.387112,-0.511597,-0.632693,-0.729568,-0.782905,-0.777654,-0.705361,-0.565621,-0.366344,-0.122765
0,1.17945,0.0615274,0.0578424,0.282169,0.440171,0.571797,0.665863,0.717467,0.728333,0.705537,0.65906,0.598984,0.533278,0.466897,0.40241,0.341818,0.288733,0.249913,0.235354,0.256626,0.323789,0.441804,0.607596,0.808833,1.02498,1.23055,1.39973,1.51122,1.55218,1.52014,1.42282,1.27599,1.10015,0.916864,0.745631,0.601735,0.495152,0.430397,0.406977,0.420171,0.461942,0.521921,0.588467,0.649799,0.695134,0.715689,0.70538,0.661104,0.582568,0.471817,0.332657,0.170226,-0.00915091,-0.197847,-0.386756,-0.565353,-0.722244,-0.84633,-0.928428,-0.962991,-0.949467,-0.892882,-0.803448,-0.695259,-0.584395,-0.486853,-0.416708,-0.384764,-0.397749,-0.457977,-0.563315,-0.707359,-0.879785,-1.06697,-1.25298,-1.42101,-1.5552,-1.64252,-1.67449,-1.64829,-1.56694,-1.43858,-1.27503,-1.08989,-0.896903,-0.708668,-0.536178,-0.388859,-0.274875,-0.201217,-0.173218,-0.193377,-0.259749,-0.364424,-0.492816,-0.624338,-0.734737,-0.799843,-0.800022,-0.724263,-0.57286,-0.357917,-0.101453
0,1.30112,0.0634295,0.0633915,0.302336,0.442607,0.560668,0.648584,0.702324,0.721852,0.71047,0.673648,0.617771,0.549191,0.473857,0.397567,0.326612,0.268405,0.231663,0.225794,0.259451,0.338498,0.463897,0.630164,0.824932,1.02996,1.22346,1.38346,1.49129,1.53476,1.50999,1.42197,1.28342,1.11252,0.929981,0.75592,0.607268,0.495917,0.427843,0.403132,0.41675,0.459796,0.520984,0.588127,0.64944,0.694567,0.715262,0.705735,0.662723,0.585363,0.474985,0.334918,0.170358,-0.0117218,-0.202666,-0.392386,-0.569857,-0.723931,-0.844447,-0.923498,-0.956638,-0.943795,-0.889666,-0.803476,-0.698096,-0.58866,-0.490868,-0.419234,-0.385503,-0.3974,-0.457833,-0.564588,-0.710524,-0.884253,-1.07123,-1.25521,-1.41987,-1.5505,-1.63551,-1.66755,-1.6441,-1.56746,-1.44419,-1.28419,-1.09956,-0.903539,-0.709558,-0.530563,-0.378434,-0.263401,-0.193305,-0.172667,-0.201649,-0.275155,-0.38241,-0.507333,-0.629917,-0.728574,-0.783146,-0.778075,-0.705088,-0.564819,-0.366966,-0.128921
0,1.71,0.0686045,0.0711001,0.314694,0.441681,0.551146,0.636751,0.694169,0.721315,0.718332,0.687429,0.632664,0.559749,0.475891,0.389641,0.31064,0.249149,0.215268,0.21785,0.263194,0.353732,0.486986,0.655089,0.845072,1.04001,1.22097,1.36938,1.46965,1.51137,1.4908,1.41148,1.28363,1.12267,0.946999,0.775466,0.62493,0.508264,0.433074,0.401236,0.409231,0.449116,0.509907,0.579126,0.644261,0.69399,0.719057,0.71278,0.671263,0.593375,0.480597,0.336812,0.168081,-0.0176297,-0.210783,-0.400744,-0.576437,-0.727178,-0.843663,-0.918995,-0.949611,-0.935963,-0.882803,-0.798976,-0.696705,-0.59042,-0.495251,-0.425385,-0.392473,-0.404307,-0.463914,-0.569187,-0.713092,-0.884401,-1.06887,-1.25071,-1.41415,-1.54497,-1.6318,-1.66702,-1.64739,-1.5741,-1.45259,-1.29196,-1.10419,-0.903253,-0.704023,-0.521223,-0.36826,-0.256085,-0.192098,-0.179216,-0.215235,-0.292633,-0.398962,-0.51786,-0.630686,-0.718603,-0.764857,-0.756937,-0.688255,-0.559085,-0.37658,-0.153851
0,0.984449,0.0581799,0.059747,0.297355,0.442478,0.564624,0.654284,0.706811,0.722694,0.706676,0.666054,0.608758,0.541828,0.470781,0.400004,0.333887,0.278136,0.240559,0.230784,0.25874,0.332169,0.453858,0.619471,0.816736,1.02645,1.22522,1.38932,1.49888,1.54132,1.51336,1.42119,1.2789,1.10579,0.922996,0.750431,0.604285,0.495541,0.42942,0.405634,0.419191,0.461533,0.521806,0.58815,0.648904,0.693646,0.713985,0.704046,0.66062,0.583037,0.47286,0.333553,0.170232,-0.010424,-0.200196,-0.389393,-0.56718,-0.722296,-0.844191,-0.924437,-0.958151,-0.94508,-0.890066,-0.802735,-0.696446,-0.586691,-0.489251,-0.41842,-0.385523,-0.39786,-0.458102,-0.564094,-0.709035,-0.882005,-1.06886,-1.25347,-1.41931,-1.55117,-1.63686,-1.66861,-1.64381,-1.56514,-1.43988,-1.27874,-1.09442,-0.900264,-0.709248,-0.533397,-0.383507,-0.268952,-0.197285,-0.173455,-0.198667,-0.269138,-0.375203,-0.501266,-0.626956,-0.729554,-0.787406,-0.783656,-0.709498,-0.566131,-0.364912,-0.125595
0,1.51066,0.0677805,0.0692633,0.315331,0.442609,0.552102,0.637282,0.693853,0.719959,0.716091,0.684802,0.630362,0.558475,0.476115,0.391423,0.313579,0.252469,0.218032,0.219226,0.2627,0.351388,0.483318,0.650986,0.841537,1.03789,1.22071,1.37094,1.47249,1.51464,1.49358,1.413,1.28347,1.12085,0.943945,0.771884,0.621609,0.505882,0.432052,0.401661,0.410863,0.451469,0.512376,0.581122,0.645339,0.693931,0.717894,0.710784,0.66887,0.591085,0.478871,0.335975,0.168257,-0.016533,-0.209046,-0.398766,-0.574636,-0.725901,-0.843108,-0.91918,-0.950385,-0.937055,-0.883896,-0.799782,-0.697028,-0.590184,-0.494504,-0.424275,-0.391206,-0.403104,-0.462971,-0.568643,-0.713006,-0.88474,-1.06951,-1.25144,-1.41472,-1.54513,-1.63135,-1.66591,-1.64569,-1.57208,-1.45061,-1.29042,-1.10344,-0.903444,-0.705082,-0.522831,-0.369935,-0.257308,-0.192465,-0.178567,-0.21371,-0.290639,-0.397047,-0.516536,-0.630256,-0.719045,-0.765832,-0.757917,-0.688767,-0.558994,-0.376349,-0.15469
0,1.89584,0.061124,0.0606461,0.269696,0.438721,0.576238,0.672182,0.723167,0.732374,0.707941,0.660368,0.599773,0.533876,0.467326,0.40251,0.341437,0.287868,0.248745,0.234168,0.255682,0.32322,0.441599,0.607682,0.809203,1.0258,1.23216,1.40251,1.51543,1.55771,1.52645,1.42901,1.28103,1.10317,0.917486,0.744072,0.598754,0.49181,0.427728,0.405687,0.420469,0.463549,0.52424,0.590844,0.651763,0.696545,0.716734,0.706443,0.662554,0.584567,0.474217,0.335036,0.172038,-0.00837061,-0.198311,-0.388361,-0.567744,-0.724975,-0.849046,-0.930977,-0.965422,-0.951923,-0.895444,-0.806012,-0.697512,-0.585905,-0.487235,-0.415801,-0.382734,-0.395088,-0.455387,-0.561522,-0.706921,-0.880954,-1.06965,-1.25681,-1.42546,-1.55975,-1.64678,-1.67828,-1.65159,-1.56986,-1.44126,-1.27754,-1.09223,-0.898955,-0.710282,-0.537187,-0.38911,-0.274239,-0.199602,-0.170601,-0.189891,-0.255798,-0.360792,-0.490679,-0.625108,-0.739659,-0.809375,-0.813092,-0.737625,-0.580782,-0.352404,-0.0731201
0,0.821816,0.0595185,0.0610393,0.312195,0.444718,0.558042,0.64371,0.696951,0.716983,0.706512,0.67065,0.615644,0.547852,0.47328,0.39775,0.327515,0.269904,0.233537,0.227766,0.261246,0.339885,0.464707,0.63026,0.82418,1.0282,1.22054,1.37928,1.48592,1.52849,1.50339,1.41577,1.27839,1.10929,0.92886,0.756806,0.609668,0.49907,0.430911,0.405404,0.417788,0.459495,0.519529,0.585878,0.646793,0.691836,0.71262,0.703226,0.660321,0.583054,0.47283,0.333066,0.169018,-0.0123416,-0.20242,-0.391231,-0.567851,-0.721207,-0.841174,-0.91985,-0.952797,-0.939969,-0.886114,-0.800506,-0.696035,-0.587779,-0.491297,-0.420886,-0.388049,-0.400307,-0.460462,-0.566327,-0.710919,-0.883096,-1.06859,-1.25137,-1.41524,-1.54553,-1.63055,-1.66281,-1.63967,-1.56332,-1.44033,-1.28063,-1.09642,-0.901006,-0.707888,-0.530006,-0.379175,-0.265504,-0.196661,-0.176952,-0.206295,-0.279344,-0.385121,-0.507472,-0.626545,-0.721243,-0.772292,-0.765395,-0.693778,-0.559566,-0.373622,-0.15385
0,1.03623,0.0785457,0.058653,0.305143,0.443771,0.561822,0.649657,0.702152,0.719115,0.704582,0.665277,0.608787,0.542073,0.470795,0.399609,0.333195,0.277467,0.240301,0.231237,0.259991,0.334036,0.455913,0.621131,0.817401,1.02565,1.22274,1.38527,1.49367,1.53562,1.50792,1.4167,1.27589,1.10445,0.923229,0.751855,0.606352,0.497666,0.431107,0.406564,0.419255,0.46081,0.520501,0.586516,0.647167,0.691957,0.712406,0.702564,0.659187,0.581617,0.471464,0.332258,0.169172,-0.0110879,-0.200311,-0.388854,-0.565949,-0.720413,-0.841766,-0.921639,-0.955191,-0.942194,-0.887494,-0.800705,-0.695138,-0.586213,-0.48961,-0.419511,-0.387131,-0.399683,-0.459789,-0.565295,-0.709451,-0.881434,-1.06723,-1.25085,-1.4159,-1.54727,-1.63283,-1.66477,-1.64042,-1.56233,-1.43765,-1.27699,-1.09299,-0.89901,-0.708131,-0.532513,-0.38309,-0.269309,-0.19868,-0.175968,-0.202063,-0.272801,-0.37818,-0.50243,-0.625293,-0.72453,-0.779325,-0.773933,-0.700741,-0.561978,-0.36962,-0.14342
0,1.04988,0.0610777,0.0602907,0.298848,0.44266,0.563762,0.652937,0.705641,0.722239,0.707169,0.667353,0.610405,0.543221,0.471399,0.399597,0.332574,0.276367,0.238957,0.229928,0.258959,0.333427,0.455775,0.62145,0.818178,1.02695,1.22469,1.388,1.49726,1.53993,1.5126,1.42123,1.27965,1.10694,0.924187,0.751347,0.604763,0.495587,0.42917,0.405274,0.41888,0.46135,0.521747,0.58816,0.648925,0.693657,0.714012,0.704141,0.660821,0.583335,0.473182,0.333785,0.170267,-0.0106405,-0.200626,-0.389911,-0.567618,-0.722505,-0.844102,-0.924092,-0.957685,-0.944671,-0.889861,-0.802798,-0.696735,-0.587083,-0.489601,-0.418625,-0.385563,-0.397805,-0.458072,-0.564201,-0.709325,-0.882429,-1.06929,-1.25374,-1.4193,-1.55087,-1.63638,-1.66813,-1.64358,-1.56531,-1.44048,-1.27962,-1.09532,-0.90087,-0.709333,-0.532905,-0.382595,-0.267952,-0.196596,-0.1734,-0.199362,-0.270432,-0.376709,-0.502481,-0.627439,-0.729099,-0.786136,-0.782014,-0.708114,-0.565608,-0.365601,-0.127425
0,0.799998,0.0549801,0.0647891,0.321523,0.44553,0.552781,0.636046,0.690672,0.714864,0.709514,0.677705,0.624108,0.554483,0.475409,0.394263,0.319294,0.259588,0.224664,0.223598,0.263662,0.348731,0.477804,0.644073,0.834915,1.03296,1.21817,1.37064,1.47357,1.5158,1.4936,1.41108,1.27948,1.11534,0.937953,0.766596,0.618037,0.504606,0.433099,0.404545,0.41474,0.45535,0.515343,0.582491,0.644758,0.691402,0.713745,0.705593,0.663369,0.586048,0.474988,0.333745,0.1679,-0.0151094,-0.206214,-0.395087,-0.570726,-0.722286,-0.840122,-0.916917,-0.948733,-0.935791,-0.882794,-0.79871,-0.695983,-0.589273,-0.493876,-0.424034,-0.391353,-0.403522,-0.463458,-0.568978,-0.713007,-0.884294,-1.06856,-1.24994,-1.41259,-1.54224,-1.62753,-1.66108,-1.63993,-1.56573,-1.44429,-1.28491,-1.09952,-0.9017,-0.705699,-0.525514,-0.373957,-0.261689,-0.196231,-0.180992,-0.214467,-0.289797,-0.394924,-0.513474,-0.626425,-0.7144,-0.760282,-0.751715,-0.683019,-0.556151,-0.380474,-0.171376
0,1.52823,0.067016,0.0597848,0.282077,0.440271,0.571121,0.664521,0.716304,0.728361,0.707364,0.662536,0.603192,0.536868,0.468609,0.401588,0.338697,0.284382,0.245859,0.233028,0.256837,0.326441,0.445954,0.611828,0.811802,1.02592,1.22953,1.39757,1.50918,1.5514,1.52123,1.42565,1.27978,1.10377,0.919327,0.746416,0.600942,0.493402,0.428544,0.405768,0.41998,0.462689,0.523178,0.589693,0.650594,0.695405,0.715664,0.705472,0.661686,0.583774,0.473446,0.334238,0.171209,-0.00915328,-0.198884,-0.388506,-0.567249,-0.723717,-0.847049,-0.928429,-0.962648,-0.949305,-0.893328,-0.804622,-0.696913,-0.586013,-0.48787,-0.416764,-0.383862,-0.396276,-0.45656,-0.562588,-0.707718,-0.881242,-1.06915,-1.25529,-1.42287,-1.55624,-1.64277,-1.67437,-1.64839,-1.56781,-1.44049,-1.27779,-1.09293,-0.899402,-0.709906,-0.535783,-0.386978,-0.272151,-0.198575,-0.171539,-0.193188,-0.261037,-0.366674,-0.495251,-0.626272,-0.73588,-0.80041,-0.800545,-0.725144,-0.573807,-0.357469,-0.0968224
0,1.37634,0.0693252,0.0731778,0.325059,0.443801,0.548176,0.631783,0.689646,0.718627,0.717698,0.68808,0.633283,0.559033,0.473084,0.384871,0.304967,0.244294,0.213114,0.219841,0.269822,0.364269,0.499546,0.667014,0.853561,1.04282,1.21697,1.35892,1.45447,1.49424,1.47492,1.39975,1.27804,1.1239,0.95435,0.787065,0.638206,0.520532,0.442096,0.405648,0.408739,0.444451,0.502563,0.570958,0.637044,0.689036,0.716965,0.713379,0.673725,0.596478,0.483065,0.337651,0.166825,-0.0208036,-0.215104,-0.405046,-0.579444,-0.727826,-0.841363,-0.913788,-0.942179,-0.927495,-0.874753,-0.792762,-0.693426,-0.590641,-0.498903,-0.431786,-0.400477,-0.412521,-0.470966,-0.573974,-0.71497,-0.883281,-1.0652,-1.24536,-1.40819,-1.53944,-1.62744,-1.66415,-1.6458,-1.5732,-1.45157,-1.29008,-1.10111,-0.899187,-0.699819,-0.518193,-0.367854,-0.259446,-0.199621,-0.190241,-0.227982,-0.304449,-0.406845,-0.519188,-0.623979,-0.704143,-0.745005,-0.736036,-0.672122,-0.554156,-0.388879,-0.187978
0,0.92445,0.0608716,0.0630173,0.314613,0.444717,0.556142,0.641106,0.695048,0.716883,0.708607,0.674472,0.620019,0.551313,0.474592,0.39637,0.323808,0.265051,0.229154,0.225366,0.261732,0.343251,0.47004,0.636053,0.828826,1.0305,1.22008,1.37649,1.48193,1.52468,1.50098,1.41547,1.28021,1.11267,0.932864,0.760473,0.612276,0.500295,0.430829,0.404381,0.416312,0.45802,0.518384,0.585243,0.64673,0.692333,0.713618,0.704619,0.661939,0.584651,0.474106,0.333734,0.168889,-0.0132756,-0.203956,-0.392995,-0.569405,-0.72219,-0.841417,-0.919431,-0.952002,-0.93918,-0.885668,-0.800582,-0.696605,-0.588654,-0.492223,-0.421667,-0.388621,-0.400748,-0.460932,-0.566966,-0.711758,-0.88402,-1.06938,-1.25181,-1.41524,-1.5452,-1.63021,-1.66289,-1.64054,-1.56514,-1.44289,-1.28341,-1.0987,-0.902138,-0.707506,-0.528224,-0.376598,-0.263065,-0.195325,-0.177374,-0.208564,-0.282911,-0.388945,-0.510365,-0.627594,-0.720158,-0.769553,-0.762113,-0.691306,-0.55895,-0.375079,-0.156439
0,1.68769,0.0428585,0.0680559,0.288805,0.439329,0.563104,0.653599,0.708144,0.727701,0.716064,0.678751,0.621955,0.551857,0.474458,0.395889,0.322968,0.263643,0.226951,0.222272,0.257881,0.339045,0.466126,0.633258,0.828043,1.03253,1.22546,1.38531,1.49368,1.53829,1.51489,1.42791,1.28957,1.1178,0.933386,0.756875,0.60579,0.492609,0.423701,0.399249,0.414021,0.458722,0.521623,0.590179,0.652426,0.698002,0.71878,0.709119,0.665861,0.588168,0.477335,0.336644,0.171279,-0.0117222,-0.203591,-0.394111,-0.572177,-0.726636,-0.847395,-0.926635,-0.959963,-0.947278,-0.893153,-0.806647,-0.700506,-0.589854,-0.490545,-0.417397,-0.382519,-0.393954,-0.454766,-0.562679,-0.710285,-0.885801,-1.0743,-1.25927,-1.42432,-1.55488,-1.63962,-1.67145,-1.64801,-1.57161,-1.44865,-1.28877,-1.10383,-0.906938,-0.711549,-0.530793,-0.376823,-0.260143,-0.188811,-0.167479,-0.196396,-0.270569,-0.37938,-0.506924,-0.633258,-0.736524,-0.795734,-0.793788,-0.720175,-0.57285,-0.358864,-0.0936049
0,0.706036,0.0688516,0.0720975,0.346824,0.452738,0.547507,0.624709,0.678966,0.706503,0.705581,0.676819,0.623337,0.550731,0.466839,0.381273,0.304727,0.248056,0.221177,0.23189,0.284762,0.380221,0.514055,0.677438,0.857563,1.03886,1.2047,1.33932,1.42979,1.46763,1.44991,1.3796,1.26521,1.11962,0.958448,0.798069,0.653669,0.53752,0.457731,0.41759,0.415525,0.445631,0.498634,0.563122,0.626869,0.678096,0.70654,0.704274,0.666237,0.590491,0.478241,0.333655,0.163517,-0.0232561,-0.216228,-0.404172,-0.575901,-0.721164,-0.831549,-0.901324,-0.928111,-0.913293,-0.862088,-0.783236,-0.688284,-0.590542,-0.503792,-0.44089,-0.41242,-0.425549,-0.483217,-0.583763,-0.721016,-0.884854,-1.06216,-1.23807,-1.39741,-1.52611,-1.61252,-1.6485,-1.63015,-1.55816,-1.43772,-1.27813,-1.0919,-0.893708,-0.699087,-0.523014,-0.378527,-0.275471,-0.219497,-0.211437,-0.247144,-0.317852,-0.411046,-0.511798,-0.604399,-0.674136,-0.708963,-0.700857,-0.646675,-0.548393,-0.412704,-0.25005
0,0.918669,0.0611305,0.0582898,0.297056,0.442468,0.565308,0.65538,0.707619,0.722488,0.705078,0.663252,0.605479,0.539086,0.469496,0.400639,0.336254,0.281438,0.243662,0.232619,0.258675,0.330226,0.450686,0.616089,0.814156,1.02531,1.22557,1.39065,1.50034,1.54207,1.51286,1.41939,1.27625,1.103,0.920787,0.74927,0.60425,0.496342,0.430557,0.4066,0.419657,0.461426,0.521278,0.58746,0.648275,0.693161,0.713569,0.703527,0.659847,0.581986,0.471685,0.332541,0.169699,-0.0102758,-0.199372,-0.388118,-0.565815,-0.721193,-0.843552,-0.924237,-0.958164,-0.944992,-0.889626,-0.801881,-0.695336,-0.58564,-0.488592,-0.418356,-0.386029,-0.398678,-0.458837,-0.564362,-0.708611,-0.88091,-1.06734,-1.25191,-1.41806,-1.55039,-1.63649,-1.66834,-1.64325,-1.56397,-1.43802,-1.27641,-1.0921,-0.898537,-0.708587,-0.53398,-0.385124,-0.271053,-0.199154,-0.174457,-0.19847,-0.267824,-0.373226,-0.499256,-0.625453,-0.728786,-0.787209,-0.783605,-0.709214,-0.565673,-0.365102,-0.128142
0,0.365235,0.0621988,0.0677455,0.360854,0.457968,0.545513,0.617195,0.6677,0.693246,0.692038,0.664552,0.613664,0.544609,0.464753,0.383176,0.310043,0.255762,0.229961,0.240353,0.291619,0.384467,0.515066,0.674985,0.851768,1.03011,1.19353,1.32637,1.41574,1.45317,1.43578,1.36656,1.25401,1.11095,0.952823,0.795762,0.65461,0.541269,0.463495,0.424305,0.421989,0.450661,0.501226,0.562585,0.622919,0.670888,0.696647,0.692608,0.653929,0.578753,0.468218,0.326297,0.159477,-0.0236719,-0.213071,-0.397812,-0.566956,-0.710411,-0.819836,-0.889493,-0.916936,-0.903445,-0.854112,-0.777528,-0.685079,-0.58989,-0.505541,-0.444674,-0.417664,-0.431496,-0.488983,-0.588413,-0.72365,-0.8847,-1.05866,-1.23094,-1.38669,-1.51217,-1.59607,-1.63051,-1.61181,-1.54074,-1.42251,-1.26623,-1.08414,-0.890536,-0.700482,-0.528488,-0.387159,-0.28599,-0.230407,-0.221154,-0.254145,-0.320816,-0.40901,-0.504299,-0.591642,-0.657144,-0.689712,-0.682348,-0.632902,-0.544173,-0.423346,-0.280873
0,0.897175,0.0648528,0.0653498,0.324923,0.44609,0.551429,0.633866,0.68865,0.713675,0.70939,0.678437,0.625174,0.555259,0.475409,0.393317,0.317623,0.257736,0.223328,0.223388,0.264891,0.351287,0.481152,0.647394,0.837328,1.03377,1.21705,1.36775,1.46947,1.51134,1.48966,1.40839,1.27846,1.116,0.939959,0.769382,0.620952,0.507064,0.434694,0.405105,0.414325,0.454201,0.513801,0.580918,0.643456,0.690563,0.713427,0.70572,0.663761,0.58647,0.475212,0.33361,0.167359,-0.0159735,-0.207202,-0.395929,-0.571151,-0.722097,-0.839245,-0.915431,-0.946852,-0.933816,-0.881047,-0.797466,-0.69542,-0.589447,-0.494722,-0.425392,-0.393005,-0.405223,-0.464969,-0.570091,-0.713563,-0.884207,-1.06783,-1.24868,-1.41098,-1.54054,-1.62601,-1.65993,-1.63927,-1.5655,-1.44429,-1.2849,-1.09925,-0.901047,-0.70472,-0.524477,-0.373276,-0.261802,-0.19744,-0.18332,-0.217577,-0.29302,-0.397392,-0.51435,-0.625159,-0.71095,-0.755232,-0.746243,-0.678726,-0.554761,-0.383499,-0.179807
0,1.38193,0.0780717,0.0611565,0.300911,0.442864,0.562493,0.65101,0.70401,0.721673,0.707989,0.669335,0.612867,0.545278,0.472286,0.398955,0.330587,0.273704,0.236544,0.228625,0.259259,0.335291,0.458645,0.624449,0.820408,1.02779,1.22399,1.38611,1.49486,1.53782,1.51141,1.42123,1.28073,1.10869,0.926052,0.752847,0.605616,0.495762,0.428838,0.404702,0.418318,0.46095,0.521545,0.58811,0.648962,0.693746,0.714168,0.704408,0.661224,0.583837,0.473672,0.334104,0.170274,-0.011003,-0.20129,-0.390693,-0.568276,-0.722832,-0.844004,-0.923628,-0.957048,-0.944107,-0.889578,-0.802883,-0.697133,-0.587629,-0.490097,-0.41893,-0.385653,-0.397773,-0.458082,-0.564401,-0.709769,-0.883041,-1.06988,-1.2541,-1.41927,-1.55044,-1.63572,-1.66754,-1.64337,-1.56569,-1.44146,-1.28098,-1.09665,-0.901724,-0.709392,-0.532112,-0.381204,-0.266464,-0.195599,-0.173356,-0.200425,-0.272363,-0.378929,-0.504258,-0.628144,-0.728447,-0.784324,-0.779691,-0.70618,-0.564902,-0.366569,-0.129879
